"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-19","12.30",",,W",,,,,"0.00",",,W,2400",,,,,,,"68",",,W","49",",,W",,,"  340",",,W","   10",",,W","29.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-20","3.36",",,W",,,,,"0.00",",,W,2400",,,,,,,"69",",,W","40",",,W",,,"  340",",,W","  360",",,W","12.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-21","4.03",",,W",,,,,"0.00",",,W,2400",,,,,,,"65",",,W","38",",,W",,,"  320",",,W","  340",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-22","5.14",",,W",,,,,"0.22",",,W,2400",,,,,,,"52",",,W","45",",,W",,,"  270",",,W","  280",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-23","5.37",",,W",,,,,"0.00",",,W,2400",,,,,,,"56",",,W","40",",,W",,,"  310",",,W","  310",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-24","6.49",",,W",,,,,"0.15",",,W,2400",,,,,,,"52",",,W","37",",,W",,,"  300",",,W","  320",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-25","14.99",",,W",,,,,"0.00",",,W,2400",,,,,,,"53",",,W","44",",,W",,,"  300",",,W","  290",",,W","28.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-26","13.65",",,W",,,,,"0.13",",,W,2400",,,,,,,"52",",,W","32",",,W",,,"  140",",,W","  140",",,W","40.0",",,W","51.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-27","18.34",",,W",,,,,"0.73",",,W,2400",,,,,,,"52",",,W","46",",,W",,,"  130",",,W","  130",",,W","36.9",",,W","47.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-28","9.40",",,W",,,,,"1.31",",,W,2400",,,,,,,"51",",,W","46",",,W",,,"  140",",,W","  130",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-29","4.47",",,W",,,,,"0.28",",,W,2400",,,,,,,"56",",,W","41",",,W",,,"  340",",,W","  340",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-30","4.25",",,W",,,,,"0.00",",,W,2400",,,,,,,"62",",,W","41",",,W",,,"  230",",,W","  220",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-01-31","4.70",",,W",,,,,"0.00",",,W,2400",,,,,,,"66",",,W","47",",,W",,,"  140",",,W","  140",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-01","8.95",",,W",,,,,"0.00",",,W,2400",,,,,,,"64",",,W","46",",,W",,,"  220",",,W","  210",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-02","7.61",",,W",,,,,"0.05",",,W,2400",,,,,,,"61",",,W","46",",,W",,,"  340",",,W","  350",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-03","5.37",",,W",,,,,"0.00",",,W,2400",,,,,,,"59",",,W","41",",,W",,,"  310",",,W","  330",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-04","5.59",",,W",,,,,"0.00",",,W,2400",,,,,,,"61",",,W","44",",,W",,,"   30",",,W","   40",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-05","4.25",",,W",,,,,"0.00",",,W,2400",,,,,,,"70",",,W","39",",,W",,,"  320",",,W","  290",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-06","3.13",",,W",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","40",",,W",,,"  320",",,W","  300",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-07","3.58",",,W",,,,,"0.00",",,W,2400",,,,,,,"68",",,W","39",",,W",,,"  320",",,W","  360",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-08","3.58",",,W",,,,,"0.00",",,W,2400",,,,,,,"61",",,W","39",",,W",,,"  140",",,W","   10",",,W","10.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-09","3.13",",,W",,,,,"0.00","T,,W,2400",,,,,,,"63",",,W","49",",,W",,,"  340",",,W","  340",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-10","4.92",",,W",,,,,"0.00",",,W,2400",,,,,,,"63",",,W","44",",,W",,,"  330",",,W","  340",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-11","4.47",",,W",,,,,"0.17",",,W,2400",,,,,,,"61",",,W","43",",,W",,,"  330",",,W","  300",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-12","9.62",",,W",,,,,"0.00","T,,W,2400",,,,,,,"61",",,W","48",",,W",,,"  340",",,W","  340",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-13","9.84",",,W",,,,,"0.02",",,W,2400",,,,,,,"61",",,W","48",",,W",,,"  330",",,W","  310",",,W","25.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-14","4.92",",,W",,,,,"0.00","T,,W,2400",,,,,,,"57",",,W","41",",,W",,,"  290",",,W","  290",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-15","9.17",",,W",,,,,"0.01",",,W,2400",,,,,,,"62",",,W","50",",,W",,,"  330",",,W","  320",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-16","7.38",",,W",,,,,"0.00",",,W,2400",,,,,,,"57",",,W","42",",,W",,,"  330",",,W","  320",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-17","5.82",",,W",,,,,"0.00",",,W,2400",,,,,,,"64",",,W","39",",,W",,,"  310",",,W","  300",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-18","4.92",",,W",,,,,"0.00",",,W,2400",,,,,,,"68",",,W","37",",,W",,,"  330",",,W","  340",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-19","8.50",",,W",,,,,"0.00",",,W,2400",,,,,,,"66",",,W","49",",,W",,,"  320",",,W","  320",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-20","10.07",",,W",,,,,"0.07",",,W,2400",,,,,,,"60",",,W","46",",,W",,,"  320",",,W","  320",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-21","4.47",",,W",,,,,"0.00",",,W,2400",,,,,,,"64",",,W","39",",,W",,,"  310",",,W","  320",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-22","3.58",",,W",,,,,"0.00",",,W,2400",,,,,,,"72",",,W","43",",,W",,,"  320",",,W","  350",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-23","4.92",",,W",,,,,"0.00",",,W,2400",,,,,,,"79",",,W","45",",,W",,,"  320",",,W","  330",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-24","6.26",",,W",,,,,"0.00",",,W,2400",,,,,,,"72",",,W","43",",,W",,,"   10",",,W","   10",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-25","8.50",",,W",,,,,"0.00",",,W,2400",,,,,,,"68",",,W","46",",,W",,,"  340",",,W","  330",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-26","6.71",",,W",,,,,"0.00",",,W,2400",,,,,,,"63",",,W","40",",,W",,,"  340",",,W","  330",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-27","8.95",",,W",,,,,"0.00",",,W,2400",,,,,,,"63",",,W","42",",,W",,,"  310",",,W","  320",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-02-28","5.82",",,W",,," 1027",",,W","0.00",",,W,2400",,,,,,,"68",",,W","40",",,W",,,"  330",",,W","  310",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-01","6.71",",,W",,,,,"0.00",",,W,2400",,,,,,,"70",",,W","43",",,W",,,"  220",",,W","  210",",,W","16.1",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-02","4.92",",,W",,,,,"0.00",",,W,2400",,,,,,,"67",",,W","40",",,W",,,"  330",",,W","  320",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-03","5.14",",,W",,,,,"0.00",",,W,2400",,,,,,,"70",",,W","46",",,W",,,"  200",",,W","  210",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-04","7.38",",,W",,,,,"0.00",",,W,2400",,,,,,,"67",",,W","42",",,W",,,"  330",",,W","  350",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-05","8.05",",,W",,,,,"0.18",",,W,2400",,,,,,,"67",",,W","42",",,W",,,"  320",",,W","  320",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-06","8.05",",,W",,,,,"0.03",",,W,2400",,,,,,,"59",",,W","46",",,W",,,"  330",",,W","  360",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-07","6.93",",,W",,,,,"0.00",",,W,2400",,,,,,,"62",",,W","38",",,W",,,"  350",",,W","  360",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-08","6.04",",,W",,,,,"0.00","T,,W,2400",,,,,,,"61",",,W","42",",,W",,,"  340",",,W","  340",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-09","10.07",",,W",,,,,"0.19",",,W,2400",,,,,,,"61",",,W","43",",,W",,,"  210",",,W","  210",",,W","17.0",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-10","6.49",",,W",,,,,"0.53",",,W,2400",,,,,,,"53",",,W","42",",,W",,,"  140",",,W","  150",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-11","6.26",",,W",,,,,"0.02",",,W,2400",,,,,,,"57",",,W","43",",,W",,,"  330",",,W","   10",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-12","6.04",",,W",,,,,"0.00",",,W,2400",,,,,,,"66",",,W","38",",,W",,,"  350",",,W","  350",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-13","6.04",",,W",,,,,"0.00",",,W,2400",,,,,,,"59",",,W","42",",,W",,,"  340",",,W","  330",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-14","8.95",",,W",,,,,"0.07",",,W,2400",,,,,,,"59",",,W","46",",,W",,,"  320",",,W","  210",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-15","11.86",",,W",,,,,"0.00","T,,W,2400",,,,,,,"54",",,W","42",",,W",,,"  300",",,W","  300",",,W","29.1",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-16","6.71",",,W",,,,,"0.00",",,W,2400",,,,,,,"60",",,W","37",",,W",,,"  350",",,W","  350",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-17","4.47",",,W",,,,,"0.00",",,W,2400",,,,,,,"60",",,W","38",",,W",,,"  340",",,W","  320",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-18","8.05",",,W",,,,,"0.13",",,W,2400",,,,,,,"61",",,W","50",",,W",,,"  150",",,W","  150",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-19","5.14",",,W",,,,,"0.00","T,,W,2400",,,,,,,"60",",,W","45",",,W",,,"  340",",,W","  320",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-20","7.83",",,W",,,,,"0.00",",,W,2400",,,,,,,"60",",,W","38",",,W",,,"  340",",,W","  340",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-21","6.49",",,W",,,,,"0.00",",,W,2400",,,,,,,"66",",,W","40",",,W",,,"  320",",,W","  340",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-22","8.72",",,W",,,,,"0.00",",,W,2400",,,,,,,"63",",,W","39",",,W",,,"  330",",,W","  320",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-23","14.76",",,W",,,,,"0.00",",,W,2400",,,,,,,"67",",,W","45",",,W",,,"  360",",,W","   10",",,W","28.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-24","6.49",",,W",,,,,"0.00",",,W,2400",,,,,,,"70",",,W","45",",,W",,,"  350",",,W","  340",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-25","6.26",",,W",,,,,"0.00",",,W,2400",,,,,,,"63",",,W","46",",,W",,,"  350",",,W","  350",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-26","6.71",",,W",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","42",",,W",,,"  350",",,W","  350",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-27","5.37",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","44",",,W",,,"  320",",,W","  320",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-28","6.71",",,W",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","46",",,W",,,"  310",",,W","  310",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-29","6.49",",,W",,,,,"0.00",",,W,2400",,,,,,,"65",",,W","45",",,W",,,"  330",",,W",,,"16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-30","6.71",",,W",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","47",",,W",,,"  350",",,W","   10",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-03-31","4.47",",,W",,,,,"0.00",",,W,2400",,,,,,,"83",",,W","46",",,W",,,"  330",",,W","  330",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-01","5.59",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","49",",,W",,,"  340",",,W","  350",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-02","6.71",",,W",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","48",",,W",,,"  340",",,W","  330",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-03","7.83",",,W",,,,,"0.00",",,W,2400",,,,,,,"64",",,W","50",",,W",,,"  330",",,W","  330",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-04","9.17",",,W",,,,,"0.00",",,W,2400",,,,,,,"63",",,W","49",",,W",,,"  320",",,W","  320",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-05","8.05",",,W",,,,,"0.00",",,W,2400",,,,,,,"63",",,W","48",",,W",,,"  330",",,W","  330",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-06","6.71",",,W",,,,,"0.00",",,W,2400",,,,,,,"67",",,W","50",",,W",,,"  320",",,W","  300",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-07","9.17",",,W",,,,,"0.00",",,W,2400",,,,,,,"62",",,W","46",",,W",,,"  330",",,W","  340",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-08","5.59",",,W",,,,,"0.00",",,W,2400",,,,,,,"68",",,W","44",",,W",,,"  340",",,W","  320",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-09","7.16",",,W",,,,,"0.00",",,W,2400",,,,,,,"63",",,W","46",",,W",,,"  330",",,W","  340",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-10","5.59",",,W",,,,,"0.00",",,W,2400",,,,,,,"69",",,W","43",",,W",,,"  350",",,W","   10",",,W","18.1",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-11","5.37",",,W",,,,,"0.00",",,W,2400",,,,,,,"73",",,W","43",",,W",,,"  320",",,W","  340",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-12","4.70",",,W",,,,,"0.00",",,W,2400",,,,,,,"74",",,W","44",",,W",,,"  320",",,W","  340",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-13","8.28",",,W",,,,,"0.00",",,W,2400",,,,,,,"65",",,W","49",",,W",,,"  360",",,W","   20",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-14","8.05",",,W",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","46",",,W",,,"  330",",,W","  340",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-15","8.28",",,W",,,,,"0.00",",,W,2400",,,,,,,"68",",,W","44",",,W",,,"  330",",,W","  320",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2021-04-16","7.38",",,W",,,,,"0.00",",,W,2400",,,,,,,"67",",,W","48",",,W",,,"  320",",,W","  330",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
